,z,max_field_list,horizontal_peaks,horizontal_peaks_position,horizontal_peaks_max,horizontal_half,horizontal_full,horizontal_mse_list,z,max_field_list,verticle_peaks,verticle_peaks_position,verticle_peaks_max,verticle_half,verticle_full,verticle_mse_list
0,-5e-06,0.05694216599188314,"[-1.96408415e-05 -1.90764495e-05 -1.85120575e-05 -1.79476655e-05
 -1.73832735e-05 -1.68701898e-05 -1.63057978e-05 -1.57414058e-05
 -1.51770139e-05 -1.45100051e-05 -1.37916880e-05 -1.31759877e-05
 -1.26629041e-05 -1.22011288e-05 -1.16367368e-05 -1.04566444e-05
 -9.99486916e-06 -9.32786044e-06 -8.19907645e-06 -7.12160082e-06
 -6.30066701e-06 -5.58234992e-06 -4.81272447e-06 -4.19702411e-06
 -3.63263212e-06 -3.01693176e-06 -2.50384813e-06 -1.93945613e-06
 -1.32375577e-06 -7.59363776e-07 -1.43663417e-07  4.20728579e-07
  9.85120575e-07  1.54951257e-06  2.06259620e-06  2.57567984e-06
  3.14007183e-06  3.65315546e-06  4.21754746e-06  4.78193946e-06
  5.34633145e-06  5.96203181e-06  6.57773217e-06  7.14212417e-06
  7.70651616e-06  8.21959979e-06  8.78399179e-06  9.29707542e-06
  9.86146742e-06  1.04258594e-05  1.09902514e-05  1.15546434e-05
  1.21190354e-05  1.27347358e-05  1.32991278e-05  1.38635198e-05
  1.55053874e-05  1.59671626e-05  1.94561313e-05  2.12006157e-05
  2.32016419e-05  2.46382760e-05  2.62288353e-05  2.74089277e-05
  2.82811698e-05  2.90507953e-05  2.99230375e-05  3.07439713e-05
  3.12570549e-05  3.22832222e-05  3.32580811e-05  3.39763982e-05
  3.47460236e-05  3.55156491e-05  3.67470498e-05  3.82349923e-05
  3.98255516e-05  4.06977937e-05  4.16213443e-05  4.25448948e-05
  4.40841457e-05  4.57773217e-05  4.76757311e-05  5.66033864e-05
  6.60441252e-05  7.00974859e-05  7.66649564e-05  7.81528989e-05]",2.992303745510518e-05,0.05694216599188314,7.172959792903642e-07,4.040427410575118,6.249355957183051e-05,-5e-06,0.05694216599188314,"[-2.45893224e-05 -2.24332649e-05 -2.02772074e-05 -1.79158111e-05
 -1.58110883e-05 -1.42197125e-05 -1.26796715e-05 -1.05749487e-05
 -5.18480493e-06 -2.41273101e-06  0.00000000e+00  2.41273101e-06
  5.18480493e-06  1.05749487e-05  1.26796715e-05  1.42197125e-05
  1.58110883e-05  1.79158111e-05  2.02772074e-05  2.24332649e-05
  2.45893224e-05]",0.0,0.05694216599188314,6.107474468607828e-06,14.86610346920937,0.0012060882832000059
1,-4.841772151898734e-06,0.058507444817865156,"[-1.95382247e-05 -1.89738327e-05 -1.84607491e-05 -1.78963571e-05
 -1.73832735e-05 -1.68188815e-05 -1.63057978e-05 -1.57414058e-05
 -1.52283222e-05 -1.21498204e-05 -1.16880452e-05 -1.00461775e-05
 -9.22524371e-06 -8.19907645e-06 -7.01898409e-06 -6.24935865e-06
 -5.58234992e-06 -4.81272447e-06 -4.19702411e-06 -3.58132376e-06
 -3.01693176e-06 -2.50384813e-06 -1.93945613e-06 -1.37506414e-06
 -7.59363776e-07 -1.43663417e-07  4.72036942e-07  1.03642894e-06
  1.54951257e-06  2.06259620e-06  2.57567984e-06  3.14007183e-06
  3.65315546e-06  4.21754746e-06  4.73063109e-06  5.29502309e-06
  5.91072345e-06  6.57773217e-06  7.19343253e-06  7.70651616e-06
  8.27090816e-06  8.78399179e-06  9.29707542e-06  9.86146742e-06
  1.04258594e-05  1.09902514e-05  1.15033350e-05  1.21190354e-05
  1.27347358e-05  1.32991278e-05  1.38635198e-05  1.55566957e-05
  1.59671626e-05  1.95587481e-05  2.12519241e-05  2.47408928e-05
  2.62801437e-05  2.74089277e-05  2.82811698e-05  2.90507953e-05
  2.98717291e-05  3.06926629e-05  3.12570549e-05  3.22319138e-05
  3.33093894e-05  3.40277065e-05  3.47460236e-05  3.55156491e-05
  3.67470498e-05  3.81836839e-05  3.98255516e-05  4.05951770e-05
  4.15187276e-05  4.24422781e-05  4.38789123e-05  4.56233966e-05
  4.74704977e-05  5.21395587e-05  5.64494613e-05  5.88609543e-05
  6.39404823e-05  6.59415085e-05  6.98409441e-05  7.58953309e-05
  7.98973833e-05]",2.987172909184197e-05,0.058507444817865156,6.757567720339963e-07,7.471483902235185,9.097770151094775e-05,-4.841772151898734e-06,0.058507444817865156,"[-2.44866530e-05 -2.23305955e-05 -2.01232033e-05 -1.78131417e-05
 -1.57597536e-05 -1.40657084e-05 -1.26283368e-05 -1.04209446e-05
 -5.13347023e-06 -2.46406571e-06  0.00000000e+00  2.46406571e-06
  5.13347023e-06  1.04209446e-05  1.26283368e-05  1.40657084e-05
  1.57597536e-05  1.78131417e-05  2.01232033e-05  2.23305955e-05
  2.44866530e-05]",0.0,0.058507444817865156,6.10317333687175e-06,14.692813169167414,0.0012585942018707235
2,-4.683544303797468e-06,0.05888730538380076,"[-1.94869164e-05 -1.89225244e-05 -1.84094407e-05 -1.78450487e-05
 -1.73319651e-05 -1.68188815e-05 -1.62544895e-05 -1.57414058e-05
 -1.52796306e-05 -1.20472037e-05 -1.16367368e-05 -1.10210364e-05
 -9.94356080e-06 -9.07131862e-06 -8.14776809e-06 -6.91636737e-06
 -6.24935865e-06 -5.58234992e-06 -4.81272447e-06 -4.14571575e-06
 -3.58132376e-06 -3.01693176e-06 -2.45253976e-06 -1.93945613e-06
 -1.37506414e-06 -8.10672140e-07 -4.10466906e-08  5.23345305e-07
  1.03642894e-06  1.54951257e-06  2.06259620e-06  2.57567984e-06
  3.14007183e-06  3.70446383e-06  4.21754746e-06  4.73063109e-06
  5.24371473e-06  5.75679836e-06  6.68034890e-06  7.24474089e-06
  7.75782453e-06  8.27090816e-06  8.78399179e-06  9.29707542e-06
  9.86146742e-06  1.04258594e-05  1.09389430e-05  1.15033350e-05
  1.20677270e-05  1.27347358e-05  1.33504361e-05  1.39148281e-05
  1.44792201e-05  1.56080041e-05  1.59671626e-05  1.88404310e-05
  2.00205233e-05  2.14058492e-05  2.47922011e-05  2.62801437e-05
  2.74089277e-05  2.83324782e-05  2.90507953e-05  2.98717291e-05
  3.06926629e-05  3.12570549e-05  3.22319138e-05  3.33093894e-05
  3.40790149e-05  3.47460236e-05  3.55669574e-05  3.66957414e-05
  3.76706003e-05  3.81836839e-05  3.98255516e-05  4.05438687e-05
  4.14674192e-05  4.23396614e-05  4.36736788e-05  4.54694715e-05
  4.72139559e-05  5.21395587e-05  5.50641355e-05  5.63981529e-05
  5.89122627e-05  6.34787070e-05  6.58388917e-05  6.96357106e-05
  7.52796306e-05  7.99486916e-05]",2.987172909184197e-05,0.05888730538380076,6.56098544117781e-07,6.3395305773288175,7.808918073863442e-05,-4.683544303797468e-06,0.05888730538380076,"[-2.44866530e-05 -2.23819302e-05 -2.01745380e-05 -1.78131417e-05
 -1.57597536e-05 -1.40657084e-05 -1.25256674e-05 -1.03182752e-05
 -5.03080082e-06 -2.46406571e-06  0.00000000e+00  2.46406571e-06
  5.03080082e-06  1.03182752e-05  1.25256674e-05  1.40657084e-05
  1.57597536e-05  1.78131417e-05  2.01745380e-05  2.23819302e-05
  2.44866530e-05]",0.0,0.05888730538380076,5.89150677321474e-06,14.61068123778675,0.0012679197097398424
3,-4.525316455696203e-06,0.058463707613337766,"[-1.94356080e-05 -1.88712160e-05 -1.83581324e-05 -1.78450487e-05
 -1.72806567e-05 -1.67675731e-05 -1.62544895e-05 -1.57414058e-05
 -1.15854284e-05 -1.11749615e-05 -9.84094407e-06 -8.96870190e-06
 -8.14776809e-06 -6.86505900e-06 -6.19805028e-06 -5.58234992e-06
 -5.01795793e-06 -4.65879938e-06 -4.09440739e-06 -3.53001539e-06
 -3.06824012e-06 -2.45253976e-06 -1.88814777e-06 -1.37506414e-06
 -9.13288866e-07 -4.51513597e-07  6.15700359e-08  5.74653669e-07
  1.08773730e-06  1.54951257e-06  2.06259620e-06  2.57567984e-06
  3.14007183e-06  3.70446383e-06  4.21754746e-06  4.73063109e-06
  5.19240636e-06  5.70548999e-06  6.26988199e-06  6.78296562e-06
  7.34735762e-06  7.80913289e-06  8.27090816e-06  8.78399179e-06
  9.29707542e-06  9.75885069e-06  1.04771678e-05  1.09902514e-05
  1.14520267e-05  1.26834274e-05  1.60184710e-05  1.88917394e-05
  2.01744484e-05  2.16110826e-05  2.49461262e-05  2.62801437e-05
  2.74089277e-05  2.83837866e-05  2.90507953e-05  2.98204207e-05
  3.06926629e-05  3.12570549e-05  3.22319138e-05  3.33093894e-05
  3.41303232e-05  3.47460236e-05  3.56182658e-05  3.65418163e-05
  3.76192919e-05  3.82349923e-05  3.97742432e-05  4.04925603e-05
  4.13648025e-05  4.21857363e-05  4.33658286e-05  4.53668548e-05
  4.69574141e-05  5.20369420e-05  5.47562853e-05  5.63981529e-05
  5.88609543e-05  6.31708568e-05  6.57875834e-05  6.94304772e-05
  7.51257055e-05  7.74345818e-05]",2.982042072857876e-05,0.058463707613337766,6.407952506387195e-07,6.16967700957291,7.730535324268503e-05,-4.525316455696203e-06,0.058463707613337766,"[-2.43839836e-05 -2.23305955e-05 -2.00205339e-05 -1.77104723e-05
 -1.56570842e-05 -1.38603696e-05 -1.24229979e-05 -1.02156057e-05
 -5.08213552e-06 -2.46406571e-06  0.00000000e+00  2.46406571e-06
  5.08213552e-06  1.02156057e-05  1.24229979e-05  1.38603696e-05
  1.56570842e-05  1.77104723e-05  2.00205339e-05  2.23305955e-05
  2.43839836e-05]",0.0,0.058463707613337766,5.8180839209814125e-06,14.756552500720982,0.0012621190338774379
4,-4.367088607594937e-06,0.05837713862009807,"[-1.94356080e-05 -1.88712160e-05 -1.83581324e-05 -1.77937404e-05
 -1.72806567e-05 -1.67675731e-05 -1.62031811e-05 -1.56387891e-05
 -1.51770139e-05 -1.15341201e-05 -1.11236532e-05 -9.68701898e-06
 -9.53309389e-06 -8.91739354e-06 -8.09645972e-06 -6.76244228e-06
 -6.14674192e-06 -5.58234992e-06 -5.01795793e-06 -4.55618266e-06
 -4.04309903e-06 -3.53001539e-06 -3.06824012e-06 -2.70908158e-06
 -2.34992304e-06 -1.83683940e-06 -1.37506414e-06 -9.13288866e-07
 -4.51513597e-07  6.15700359e-08  6.25962032e-07  1.13904566e-06
  1.60082093e-06  2.06259620e-06  2.57567984e-06  3.75577219e-06
  4.26885582e-06  4.73063109e-06  5.19240636e-06  6.26988199e-06
  6.78296562e-06  7.34735762e-06  7.80913289e-06  8.32221652e-06
  8.78399179e-06  9.24576706e-06  9.70754233e-06  1.01180092e-05
  1.05284761e-05  1.09902514e-05  1.14520267e-05  1.60697794e-05
  1.91482812e-05  2.02770652e-05  2.17136993e-05  2.27398666e-05
  2.49974346e-05  2.62288353e-05  2.74089277e-05  2.83837866e-05
  2.90507953e-05  2.97691124e-05  3.06926629e-05  3.22319138e-05
  3.32580811e-05  3.41303232e-05  3.47460236e-05  3.56182658e-05
  3.64391996e-05  3.76706003e-05  3.82349923e-05  3.97742432e-05
  4.04925603e-05  4.13134941e-05  4.20831195e-05  4.31605952e-05
  4.41354541e-05  4.53668548e-05  4.68034890e-05  5.19856337e-05
  5.46023602e-05  5.63981529e-05  5.88609543e-05  6.29656234e-05
  6.57362750e-05  6.92765521e-05  7.50230888e-05  7.75885069e-05]",2.74089276552078e-05,0.05837713862009807,6.953469066647784e-07,6.066169723269525,0.00012478997110818078,-4.367088607594937e-06,0.05837713862009807,"[-2.33059548e-05 -2.08418891e-05 -1.78644764e-05 -1.63757700e-05
 -5.59548255e-06 -2.82340862e-06 -1.28336756e-06  0.00000000e+00
  1.28336756e-06  2.82340862e-06  5.59548255e-06  1.63757700e-05
  1.78644764e-05  2.08418891e-05  2.33059548e-05]",0.0,0.05837713862009807,6.398416202936729e-06,15.859443700436353,0.0013512090556182402
5,-4.208860759493671e-06,0.06293948899951912,"[-1.93842996e-05 -1.88712160e-05 -1.83581324e-05 -1.77937404e-05
 -1.72806567e-05 -1.67162648e-05 -1.55361724e-05 -1.51257055e-05
 -1.30220626e-05 -1.25089790e-05 -1.19958953e-05 -1.14828117e-05
 -1.10723448e-05 -1.06618779e-05 -9.48178553e-06 -8.81477681e-06
 -8.09645972e-06 -7.17290918e-06 -6.71113391e-06 -6.09543356e-06
 -5.53104156e-06 -5.01795793e-06 -4.50487429e-06 -4.04309903e-06
 -3.53001539e-06 -3.11954849e-06 -2.70908158e-06 -2.29861467e-06
 -1.83683940e-06 -1.37506414e-06 -9.13288866e-07 -4.51513597e-07
 -4.10466906e-08  2.66803489e-07  6.77270395e-07  1.13904566e-06
  1.60082093e-06  2.06259620e-06  2.52437147e-06  3.03745511e-06
  3.39661365e-06  3.80708055e-06  4.26885582e-06  4.73063109e-06
  5.14109800e-06  6.26988199e-06  6.83427399e-06  7.34735762e-06
  7.86044125e-06  8.32221652e-06  8.78399179e-06  9.24576706e-06
  9.65623397e-06  1.01180092e-05  1.05284761e-05  1.09902514e-05
  1.14520267e-05  1.29912776e-05  1.60697794e-05  1.92508979e-05
  2.03283735e-05  2.05849153e-05  2.18163161e-05  2.27911750e-05
  2.51000513e-05  2.62801437e-05  2.74089277e-05  2.84350949e-05
  2.91021036e-05  2.97691124e-05  3.06926629e-05  3.22832222e-05
  3.32580811e-05  3.41816316e-05  3.47460236e-05  3.56182658e-05
  3.63878912e-05  3.76706003e-05  3.82349923e-05  3.91585428e-05
  3.97229348e-05  4.04412519e-05  4.12621857e-05  4.20318112e-05
  4.30066701e-05  4.40328374e-05  4.53155464e-05  4.65982555e-05
  4.89584402e-05  5.19343253e-05  5.44997435e-05  5.63981529e-05
  5.88096460e-05  6.28630067e-05  6.56849666e-05  6.91739354e-05
  7.17906619e-05  7.49717804e-05  7.77424320e-05]",2.74089276552078e-05,0.06293948899951912,6.354800530868526e-07,5.959315661943984,0.00014833899814886077,-4.208860759493671e-06,0.06293948899951912,"[-2.33572895e-05 -2.07905544e-05 -1.77618070e-05 -1.63757700e-05
 -1.32956879e-05 -5.54414784e-06 -2.92607803e-06  0.00000000e+00
  2.92607803e-06  5.54414784e-06  1.32956879e-05  1.63757700e-05
  1.77618070e-05  2.07905544e-05  2.33572895e-05]",0.0,0.06293948899951912,4.155544203170274e-06,15.742080746669018,0.001559235219568336
6,-4.050632911392405e-06,0.06825144112717349,"[-1.93329913e-05 -1.88712160e-05 -1.83581324e-05 -1.77937404e-05
 -1.72293484e-05 -1.67162648e-05 -1.58440226e-05 -1.54848640e-05
 -1.50743971e-05 -1.46639302e-05 -1.30220626e-05 -1.25089790e-05
 -1.20472037e-05 -1.10210364e-05 -1.06618779e-05 -9.48178553e-06
 -8.96870190e-06 -8.66085172e-06 -7.17290918e-06 -6.60851719e-06
 -6.04412519e-06 -5.53104156e-06 -5.01795793e-06 -4.50487429e-06
 -3.99179066e-06 -3.58132376e-06 -3.11954849e-06 -2.70908158e-06
 -2.29861467e-06 -1.83683940e-06 -1.37506414e-06 -9.13288866e-07
 -5.02821960e-07 -9.23550539e-08  3.18111852e-07  7.28578758e-07
  1.13904566e-06  1.60082093e-06  2.06259620e-06  2.52437147e-06
  2.98614674e-06  3.39661365e-06  3.80708055e-06  4.26885582e-06
  4.73063109e-06  5.14109800e-06  6.26988199e-06  6.83427399e-06
  7.39866598e-06  7.86044125e-06  8.32221652e-06  8.78399179e-06
  9.24576706e-06  9.65623397e-06  1.01180092e-05  1.05284761e-05
  1.09902514e-05  1.14520267e-05  1.30425859e-05  1.35556696e-05
  1.60697794e-05  1.93535146e-05  2.03283735e-05  2.06362237e-05
  2.20215495e-05  2.28424833e-05  2.41765008e-05  2.52026680e-05
  2.63314520e-05  2.74602360e-05  2.84864033e-05  2.91021036e-05
  2.97178040e-05  3.06926629e-05  3.22832222e-05  3.31554643e-05
  3.41816316e-05  3.47973320e-05  3.56182658e-05  3.63365829e-05
  3.76706003e-05  3.82349923e-05  3.92098512e-05  3.96716265e-05
  4.03899436e-05  4.12621857e-05  4.19291945e-05  4.29040534e-05
  4.38789123e-05  4.52642381e-05  4.64443304e-05  4.90097486e-05
  5.19343253e-05  5.44484351e-05  5.63468445e-05  5.88096460e-05
  6.28116983e-05  6.55823499e-05  6.90200103e-05  7.20472037e-05
  7.49204720e-05  7.78963571e-05]",2.746023601847101e-05,0.06825144112717349,5.868059212659213e-07,0.894748047034575,0.0001453022486407903,-4.050632911392405e-06,0.06825144112717349,"[-2.36139630e-05 -2.08418891e-05 -1.78131417e-05 -1.64271047e-05
 -1.34496920e-05 -5.44147844e-06 -2.92607803e-06  0.00000000e+00
  2.92607803e-06  5.44147844e-06  1.34496920e-05  1.64271047e-05
  1.78131417e-05  2.08418891e-05  2.36139630e-05]",0.0,0.06825144112717349,3.5331586755875436e-06,15.571631851602344,0.0018139853560228778
7,-3.892405063291139e-06,0.07285648952425425,"[-1.97947665e-05 -1.93329913e-05 -1.88712160e-05 -1.83581324e-05
 -1.77937404e-05 -1.72293484e-05 -1.67162648e-05 -1.62544895e-05
 -1.58953309e-05 -1.54848640e-05 -1.50743971e-05 -1.46639302e-05
 -1.30220626e-05 -1.25089790e-05 -1.20472037e-05 -1.15341201e-05
 -1.06105695e-05 -9.43047717e-06 -9.02001026e-06 -8.66085172e-06
 -7.17290918e-06 -6.55720883e-06 -6.04412519e-06 -5.53104156e-06
 -5.01795793e-06 -4.50487429e-06 -3.99179066e-06 -3.58132376e-06
 -3.11954849e-06 -2.70908158e-06 -2.24730631e-06 -1.83683940e-06
 -1.37506414e-06 -9.13288866e-07 -5.02821960e-07 -9.23550539e-08
  3.18111852e-07  7.28578758e-07  1.13904566e-06  1.60082093e-06
  2.06259620e-06  2.52437147e-06  2.98614674e-06  3.39661365e-06
  3.80708055e-06  4.26885582e-06  4.67932273e-06  5.08978964e-06
  5.44894818e-06  5.85941508e-06  6.26988199e-06  7.39866598e-06
  7.86044125e-06  8.32221652e-06  8.78399179e-06  9.19445870e-06
  9.65623397e-06  1.01180092e-05  1.05284761e-05  1.09902514e-05
  1.14007183e-05  1.18111852e-05  1.25808107e-05  1.30938943e-05
  1.35556696e-05  1.57619292e-05  1.60697794e-05  1.94048230e-05
  1.96613648e-05  2.02770652e-05  2.06362237e-05  2.28937917e-05
  2.41765008e-05  2.51000513e-05  2.55105182e-05  2.63827604e-05
  2.75115444e-05  2.81785531e-05  2.85377116e-05  2.91021036e-05
  2.97178040e-05  3.07439713e-05  3.23345305e-05  3.31041560e-05
  3.41816316e-05  3.56182658e-05  3.62852745e-05  3.77219087e-05
  3.92098512e-05  4.03899436e-05  4.12621857e-05  4.18778861e-05
  4.28014366e-05  4.37762955e-05  4.52129297e-05  4.62904053e-05
  4.89584402e-05  5.19343253e-05  5.43971267e-05  5.63468445e-05
  5.87583376e-05  6.27603899e-05  6.54284248e-05  6.89173935e-05
  7.48691637e-05  7.80502822e-05]",2.751154438173422e-05,0.07285648952425425,5.550143284161625e-07,0.8898881642657817,0.00017610260613603552,-3.892405063291139e-06,0.07285648952425425,"[-2.39219713e-05 -2.08932238e-05 -1.78131417e-05 -1.65297741e-05
 -1.35010267e-05 -9.59958932e-06 -5.39014374e-06 -2.92607803e-06
  0.00000000e+00  2.92607803e-06  5.39014374e-06  9.59958932e-06
  1.35010267e-05  1.65297741e-05  1.78131417e-05  2.08932238e-05
  2.39219713e-05]",0.0,0.07285648952425425,3.1896142038558335e-06,15.418764184625376,0.0020470197079019863
8,-3.7341772151898737e-06,0.07678797826528143,"[-1.97434582e-05 -1.93329913e-05 -1.88712160e-05 -1.83581324e-05
 -1.77424320e-05 -1.72293484e-05 -1.67162648e-05 -1.63057978e-05
 -1.58953309e-05 -1.54848640e-05 -1.50743971e-05 -1.46639302e-05
 -1.42534633e-05 -1.30220626e-05 -1.25089790e-05 -1.20472037e-05
 -1.15854284e-05 -1.06105695e-05 -9.43047717e-06 -9.07131862e-06
 -8.60954336e-06 -7.17290918e-06 -6.50590046e-06 -5.99281683e-06
 -5.47973320e-06 -5.01795793e-06 -4.50487429e-06 -3.99179066e-06
 -3.58132376e-06 -3.11954849e-06 -2.70908158e-06 -2.24730631e-06
 -1.83683940e-06 -1.37506414e-06 -9.13288866e-07 -5.02821960e-07
 -9.23550539e-08  3.18111852e-07  7.28578758e-07  1.13904566e-06
  1.60082093e-06  2.06259620e-06  2.52437147e-06  2.98614674e-06
  3.39661365e-06  3.80708055e-06  4.26885582e-06  4.67932273e-06
  5.08978964e-06  5.50025654e-06  5.85941508e-06  6.32119035e-06
  7.44997435e-06  7.86044125e-06  8.32221652e-06  8.78399179e-06
  9.19445870e-06  9.65623397e-06  1.01180092e-05  1.05284761e-05
  1.09902514e-05  1.14007183e-05  1.18111852e-05  1.26321190e-05
  1.30938943e-05  1.35556696e-05  1.57106208e-05  1.60697794e-05
  1.83273474e-05  1.97639815e-05  2.02257568e-05  2.06362237e-05
  2.28937917e-05  2.41765008e-05  2.49974346e-05  2.56131349e-05
  2.63827604e-05  2.75115444e-05  2.81785531e-05  2.85890200e-05
  2.91021036e-05  2.97178040e-05  3.07439713e-05  3.16675218e-05
  3.23345305e-05  3.30528476e-05  3.41816316e-05  3.55669574e-05
  3.61826578e-05  3.76706003e-05  3.92098512e-05  4.03386352e-05
  4.12621857e-05  4.18265777e-05  4.27501283e-05  4.37249872e-05
  4.51103130e-05  4.61364802e-05  4.89584402e-05  5.18830169e-05
  5.43458184e-05  5.62955362e-05  5.87583376e-05  6.27090816e-05
  6.52744997e-05  6.88660852e-05  7.48691637e-05  7.82042073e-05]",2.751154438173422e-05,0.07678797826528143,5.25351109420506e-07,1.0039444613731776,0.0002194078583122056,-3.7341772151898737e-06,0.07678797826528143,"[-2.40246407e-05 -2.08932238e-05 -1.78644764e-05 -1.65297741e-05
 -1.34496920e-05 -1.25770021e-05 -9.70225873e-06 -5.39014374e-06
 -2.92607803e-06  0.00000000e+00  2.92607803e-06  5.39014374e-06
  9.70225873e-06  1.25770021e-05  1.34496920e-05  1.65297741e-05
  1.78644764e-05  2.08932238e-05  2.40246407e-05]",0.0,0.07678797826528143,3.2767679913154196e-06,15.332486467149685,0.0022613444143254734
9,-3.575949367088608e-06,0.08071769777048002,"[-1.97434582e-05 -1.93329913e-05 -1.88712160e-05 -1.83581324e-05
 -1.77424320e-05 -1.72293484e-05 -1.67162648e-05 -1.63057978e-05
 -1.58953309e-05 -1.54848640e-05 -1.50743971e-05 -1.46639302e-05
 -1.42021550e-05 -1.30220626e-05 -1.25089790e-05 -1.20472037e-05
 -1.15854284e-05 -1.02001026e-05 -9.43047717e-06 -9.07131862e-06
 -8.60954336e-06 -7.78860954e-06 -7.17290918e-06 -6.45459210e-06
 -5.99281683e-06 -5.47973320e-06 -5.01795793e-06 -4.50487429e-06
 -3.99179066e-06 -3.58132376e-06 -3.11954849e-06 -2.70908158e-06
 -2.24730631e-06 -1.83683940e-06 -1.37506414e-06 -9.64597229e-07
 -5.02821960e-07 -9.23550539e-08  3.18111852e-07  7.28578758e-07
  1.13904566e-06  1.60082093e-06  2.06259620e-06  2.52437147e-06
  2.98614674e-06  3.39661365e-06  3.85838892e-06  4.26885582e-06
  4.67932273e-06  5.08978964e-06  5.50025654e-06  5.91072345e-06
  6.32119035e-06  6.78296562e-06  7.44997435e-06  7.86044125e-06
  8.32221652e-06  8.78399179e-06  9.19445870e-06  9.65623397e-06
  1.01180092e-05  1.05284761e-05  1.09902514e-05  1.14007183e-05
  1.18111852e-05  1.26321190e-05  1.31452027e-05  1.36069779e-05
  1.57106208e-05  1.60697794e-05  1.83786557e-05  1.97639815e-05
  2.02257568e-05  2.06362237e-05  2.29451001e-05  2.31503335e-05
  2.41251924e-05  2.49974346e-05  2.56644433e-05  2.64340688e-05
  2.69984607e-05  2.75628527e-05  2.81785531e-05  2.86403284e-05
  2.91021036e-05  2.97178040e-05  3.07439713e-05  3.16675218e-05
  3.23858389e-05  3.30528476e-05  3.41303232e-05  3.55669574e-05
  3.61313494e-05  3.67983581e-05  3.76706003e-05  3.92098512e-05
  4.02873268e-05  4.12621857e-05  4.18265777e-05  4.26988199e-05
  4.36223704e-05  4.50590046e-05  4.60851719e-05  4.89584402e-05
  5.18830169e-05  5.42945100e-05  5.62955362e-05  5.87070292e-05
  6.27090816e-05  6.51205747e-05  6.88147768e-05  7.48691637e-05
  7.83068240e-05]",2.7562852744997433e-05,0.08071769777048002,5.000345452366032e-07,4.107115174835616,0.00030771362250903156,-3.575949367088608e-06,0.08071769777048002,"[-2.44353183e-05 -2.12012320e-05 -1.79671458e-05 -1.65297741e-05
 -1.28336756e-05 -9.90759754e-06 -5.44147844e-06 -4.67145791e-06
 -2.92607803e-06  0.00000000e+00  2.92607803e-06  4.67145791e-06
  5.44147844e-06  9.90759754e-06  1.28336756e-05  1.65297741e-05
  1.79671458e-05  2.12012320e-05  2.44353183e-05]",0.0,0.08071769777048002,2.996157010186892e-06,15.170954071400446,0.0024727111163541206
